,0.1_original_accuracy,0.1_original_dpd,0.1_original_eod,0.1_column_shuffle_accuracy,0.1_column_shuffle_dpd,0.1_column_shuffle_eod,0.1_column_killing_accuracy,0.1_column_killing_dpd,0.1_column_killing_eod,0.1_redistribution_accuracy,0.1_redistribution_dpd,0.1_redistribution_eod,0.1_new_class_accuracy,0.1_new_class_dpd,0.1_new_class_eod,0.2_original_accuracy,0.2_original_dpd,0.2_original_eod,0.2_column_shuffle_accuracy,0.2_column_shuffle_dpd,0.2_column_shuffle_eod,0.2_column_killing_accuracy,0.2_column_killing_dpd,0.2_column_killing_eod,0.2_redistribution_accuracy,0.2_redistribution_dpd,0.2_redistribution_eod,0.2_new_class_accuracy,0.2_new_class_dpd,0.2_new_class_eod,0.3_original_accuracy,0.3_original_dpd,0.3_original_eod,0.3_column_shuffle_accuracy,0.3_column_shuffle_dpd,0.3_column_shuffle_eod,0.3_column_killing_accuracy,0.3_column_killing_dpd,0.3_column_killing_eod,0.3_redistribution_accuracy,0.3_redistribution_dpd,0.3_redistribution_eod,0.3_new_class_accuracy,0.3_new_class_dpd,0.3_new_class_eod,0.4_original_accuracy,0.4_original_dpd,0.4_original_eod,0.4_column_shuffle_accuracy,0.4_column_shuffle_dpd,0.4_column_shuffle_eod,0.4_column_killing_accuracy,0.4_column_killing_dpd,0.4_column_killing_eod,0.4_redistribution_accuracy,0.4_redistribution_dpd,0.4_redistribution_eod,0.4_new_class_accuracy,0.4_new_class_dpd,0.4_new_class_eod,0.5_original_accuracy,0.5_original_dpd,0.5_original_eod,0.5_column_shuffle_accuracy,0.5_column_shuffle_dpd,0.5_column_shuffle_eod,0.5_column_killing_accuracy,0.5_column_killing_dpd,0.5_column_killing_eod,0.5_redistribution_accuracy,0.5_redistribution_dpd,0.5_redistribution_eod,0.5_new_class_accuracy,0.5_new_class_dpd,0.5_new_class_eod
0,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8020881314294488,0.0885941100728868,0.08060136817407165,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8019345923537541,0.08928551362209168,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8022416705051436,0.08951502737309269,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8020881314294488,0.08974549522282765,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8019345923537541,0.08813412847215082,0.07535544861833546,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8017810532780593,0.08882553202135571,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8025487486565331,0.0876731927726809,0.07087114368560002,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8014739751266697,0.08698560561841182,0.0716327583086008,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8017810532780593,0.08652276172147397,0.07459383399533467,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.801320436050975,0.0874455872191478,0.07611706324133624
1,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8023952095808383,0.08997500897382865,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8023952095808383,0.08974549522282765,0.0716327583086008,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8027022877322278,0.08882362382388781,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8017810532780593,0.08974549522282765,0.08060136817407165,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8020881314294488,0.08951598147182664,0.07687867786433697,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8019345923537541,0.08928551362209168,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8023952095808383,0.0885941100728868,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8016275142023646,0.08836555042061973,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8017810532780593,0.08606373421947197,0.07087114368560002,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8016275142023646,0.08836555042061973,0.07611706324133624
2,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8020881314294488,0.08974549522282765,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8016275142023646,0.08928551362209168,0.08060136817407165,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8017810532780593,0.08974549522282765,0.08060136817407165,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8016275142023646,0.0874455872191478,0.0716327583086008,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8022416705051436,0.08882457792262176,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8011668969752802,0.08698560561841182,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8022416705051436,0.08859506417162075,0.08212459742007316,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8011668969752802,0.08698560561841182,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8020881314294488,0.08767414687141485,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8017810532780593,0.08882553202135571,0.07611706324133624
3,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8022416705051436,0.08859506417162075,0.0716327583086008,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8019345923537541,0.08928551362209168,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8027022877322278,0.08905504577235672,0.07764029248733775,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8011668969752802,0.08698560561841182,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8025487486565331,0.08744367902167989,0.0716327583086008,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8011668969752802,0.08698560561841182,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8022416705051436,0.08721225707321095,0.07459383399533467,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8008598188238907,0.08606564241693988,0.07611706324133624
4,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8025487486565331,0.08974454112409369,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8020881314294488,0.08974549522282765,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8020881314294488,0.08974549522282765,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8016275142023646,0.08836555042061973,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8014739751266697,0.08813508257088477,0.07535544861833546,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8019345923537541,0.08836555042061973,0.0716327583086008,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8016275142023646,0.08813412847215082,0.07459383399533467,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8016275142023646,0.08928551362209168,0.08060136817407165,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8010133578995855,0.0874455872191478,0.07535544861833546,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8011668969752802,0.08606564241693988,0.0716327583086008
5,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8019345923537541,0.09020547682356361,0.08060136817407165,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8019345923537541,0.08928551362209168,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8022416705051436,0.08928360542462377,0.07459383399533467,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8014739751266697,0.08790556881988376,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8020881314294488,0.08928455952335773,0.07535544861833546,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8019345923537541,0.08928551362209168,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8020881314294488,0.08767223867394693,0.07907813892807009,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8019345923537541,0.08836555042061973,0.0716327583086008,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8017810532780593,0.08698369742094392,0.07535544861833546,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.801320436050975,0.0874455872191478,0.07611706324133624
6,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8019345923537541,0.08997596307256261,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8016275142023646,0.08836555042061973,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8025487486565331,0.0876731927726809,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8020881314294488,0.08882553202135571,0.0716327583086008,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8022416705051436,0.08882457792262176,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8011668969752802,0.08698560561841182,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8014739751266697,0.08813508257088477,0.07535544861833546,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8017810532780593,0.08790556881988376,0.0716327583086008,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8022416705051436,0.08675322957120896,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8010133578995855,0.0874455872191478,0.08060136817407165
7,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8022416705051436,0.08997596307256261,0.07687867786433697,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8022416705051436,0.08974454112409369,0.08060136817407165,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8017810532780593,0.08882553202135571,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8028558268079227,0.08928360542462377,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8016275142023646,0.08928551362209168,0.08060136817407165,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8016275142023646,0.08698465151967788,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8019345923537541,0.08836555042061973,0.0716327583086008,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8027022877322278,0.08652276172147397,0.0716327583086008,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8017810532780593,0.08882553202135571,0.07611706324133624
8,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8020881314294488,0.08997500897382865,0.08060136817407165,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8023952095808383,0.08974549522282765,0.0716327583086008,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8027022877322278,0.08974549522282765,0.07764029248733775,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8017810532780593,0.08882553202135571,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8020881314294488,0.08790366062241586,0.07535544861833546,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8019345923537541,0.08928551362209168,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.801320436050975,0.08790461472114981,0.07983975355107087,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8011668969752802,0.08698560561841182,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8019345923537541,0.08652371582020796,0.08136298279707238,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8016275142023646,0.0874455872191478,0.0716327583086008
9,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8017810532780593,0.08951598147182664,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8020881314294488,0.08974549522282765,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8019345923537541,0.08859506417162075,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8014739751266697,0.08790556881988376,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8019345923537541,0.08790461472114981,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8014739751266697,0.08790556881988376,0.07611706324133624,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8025487486565331,0.0876731927726809,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.801320436050975,0.08652562401767586,0.0716327583086008,0.8022416705051436,0.09020547682356361,0.07611706324133624,0.8022416705051436,0.08744367902167989,0.07611706324133624,0.8043912175648703,0.08559611982886436,0.07383221937233395,0.8023952095808383,0.08905313757488881,0.07459383399533467,0.8011668969752802,0.08698560561841182,0.07611706324133624
